date,observed,lower,median,upper
1908-02-01,9.8,9.93434230385193,10.552598207498221,11.117816939808634
1908-03-01,11.8,14.352128376597037,15.010500322306694,15.663192093092665
1908-04-01,17.0,18.6113375763739,19.22255768829033,19.798275021778334
1908-05-01,25.0,23.39192992339824,24.01264049125198,24.699307395841164
1908-06-01,28.9,25.76337433097584,26.31761262972947,26.967789904454346
1908-07-01,27.0,27.186906936837147,27.83687432648578,28.45182643469447
1908-08-01,25.4,26.427438494480153,27.031870881997314,27.63237867258315
1908-09-01,24.5,23.18415696043766,23.80947523377725,24.492115027372673
1908-10-01,25.1,18.14028314563704,18.76242141858458,19.391756006591837
1908-11-01,13.2,12.538028311199055,13.140159191896744,13.738222130071795
1908-12-01,10.6,9.620924721374136,10.193454944358024,10.819953953937373
1909-01-01,9.2,8.677800748614995,9.290960298257826,9.832398408773903
1909-02-01,10.1,9.919795361608639,10.556526317661039,11.131270571246704
1909-03-01,14.4,14.444648555773421,15.03310939286864,15.708883518666573
1909-04-01,23.5,18.640069316021258,19.24308598746269,19.807264821100393
1909-05-01,27.8,23.372895943242046,24.019021351885186,24.73817470482618
1909-06-01,27.4,25.73992006944958,26.314968645300276,26.945050510274093
1909-07-01,21.2,27.154220868853635,27.857737939866496,28.43408528799093
1909-08-01,28.4,26.441474037247215,27.038918717188782,27.65306989975093
1909-09-01,22.6,23.22818868509645,23.827096096227862,24.433904492474905
1909-10-01,19.5,18.231707486028263,18.789135920753054,19.384108404758347
1909-11-01,11.7,12.58451070591385,13.179606980679477,13.733476622094082
1909-12-01,12.2,9.661639745648156,10.219372812655354,10.803130891981985
1910-01-01,10.6,8.65077681712554,9.320339354975156,9.873152281153864
1910-02-01,11.5,9.954658998491102,10.591561084926173,11.11968706632133
1910-03-01,14.3,14.439740967263115,15.03542815412263,15.66416892832407
1910-04-01,16.9,18.676704721698325,19.253977168249868,19.837580030066178
1910-05-01,25.8,23.420600336482675,24.07276537214088,24.74375325759836
1910-06-01,27.2,25.804025184424336,26.3605371053795,26.97857706968559
1910-07-01,25.4,27.239069663989785,27.92500486803649,28.47374334185185
1910-08-01,23.2,26.516359971243844,27.089564542709226,27.673719222636286
1910-09-01,23.7,23.295999937424444,23.88782992103542,24.523792011985392
1910-10-01,21.3,18.21884379056572,18.850661420414916,19.412823033181944
1910-11-01,11.4,12.665570262412938,13.244011340116097,13.796628355138873
1910-12-01,12.1,9.735132244641601,10.318097625301924,10.851322122629142
1911-01-01,8.9,8.819092672232108,9.399594488668292,9.918674130706695
1911-02-01,11.1,10.078129271447924,10.697288269187467,11.153604875641173
1911-03-01,18.8,14.614793075819515,15.141652689197645,15.774226841378908
1911-04-01,20.5,18.81886315665409,19.373845338189476,19.938245390817848
1911-05-01,24.9,23.612722243996597,24.198084684276424,24.75890770619903
