time,observed,lower,median,upper,truth
907,32.205756849712905,30.53774457057217,30.72487333100414,31.031968378596844,30.442000000000206
908,30.467083605384104,30.572103759147293,30.735660389874276,31.03750925608497,30.448000000000206
909,30.78175801034233,30.559870311989005,30.735510481681935,31.034910207602206,30.454000000000207
910,31.55945288345289,30.58502209992578,30.74117194945945,31.026137466992385,30.460000000000207
911,32.41980715500304,30.578441190647865,30.75107918708976,31.04883836756014,30.466000000000207
912,32.58678881400999,30.595916721333122,30.755082521652504,31.05421207694249,30.472000000000207
913,31.030920363349438,30.582420836107698,30.758691852563636,31.063644928318293,30.478000000000208
914,32.15775421554859,30.605392418766606,30.77019728054862,31.0567987180402,30.484000000000208
915,34.38397124793957,30.587988751472565,30.775535321508915,31.06050931256603,30.490000000000208
916,30.3148735707026,30.618746500782247,30.780239337649405,31.064470230438754,30.49600000000021
917,33.03525781274915,30.59888803883731,30.78727232493272,31.07065469961062,30.50200000000021
918,31.56230783128696,30.620461839293473,30.797574239268748,31.07228453514114,30.50800000000021
919,34.21041060226757,30.602933123060478,30.798779080333844,31.072745257159507,30.51400000000021
920,30.14675266296047,30.62827243691352,30.804628757637644,31.072390359046693,30.52000000000021
921,29.64943374240459,30.622835487687258,30.80491849158026,31.0898530733329,30.52600000000021
922,29.92848277407169,30.630235763052635,30.815653485635526,31.104698377952,30.53200000000021
923,29.21568666747886,30.62580400831641,30.817626506224286,31.09636052320293,30.53800000000021
924,34.922527552294255,30.64279324576942,30.828249101656066,31.09381029146745,30.54400000000021
925,33.35464377396556,30.63961798944576,30.835836933475488,31.099577328188946,30.55000000000021
926,32.897345212525444,30.65241928216414,30.843154971042978,31.09609687280788,30.55600000000021
927,29.152114222935825,30.649568621735362,30.844839013900966,31.10626187646909,30.56200000000021
928,31.55090310795528,30.66571104911109,30.85076642759971,31.111837855547247,30.56800000000021
929,32.46534633646813,30.66975462091898,30.856218995101987,31.09298165606336,30.57400000000021
930,33.48979749931177,30.680465693919764,30.862516301321733,31.093885509891212,30.58000000000021
931,31.73596122749149,30.679480185706524,30.86536825095512,31.091077728646106,30.58600000000021
932,31.721872247127703,30.693023176636547,30.869952964886043,31.092205701354548,30.59200000000021
933,30.81654164133085,30.69124937120742,30.869970529376253,31.086664767818366,30.59800000000021
934,31.03238625552889,30.692915325466142,30.877107363918313,31.089346288346576,30.60400000000021
935,30.893607710445945,30.693900429512194,30.882109700146447,31.105731340737673,30.610000000000213
936,31.522918644959116,30.705093909830765,30.88971443238294,31.11069434226013,30.616000000000213
937,31.059536423780667,30.704993782945014,30.89307445092808,31.103572237798577,30.622000000000213
938,28.41097885900711,30.71757858112911,30.901568667489922,31.116799261359517,30.628000000000213
939,30.405986152781427,30.717935008255044,30.90070641479793,31.111377129173924,30.634000000000214
940,31.93028383078249,30.732346750337587,30.909651189146725,31.110790088052,30.640000000000214
941,33.2434426948251,30.73564876197912,30.91136955193484,31.110982936976995,30.64600000000021
942,28.72311521851521,30.73263619165509,30.9225864712813,31.114353120164864,30.65200000000021
943,32.36050029821104,30.731913260680034,30.925160984356843,31.11113467942439,30.65800000000021
944,30.808001262099346,30.743913024434644,30.934154743086836,31.132128347029695,30.66400000000021
945,32.49946376269588,30.755214123705546,30.931441071125192,31.123983803541716,30.67000000000021
946,30.111161187187427,30.758683510296645,30.936596703234876,31.141602929947904,30.67600000000021
947,28.8728594706817,30.75942782196584,30.93995790879007,31.141519259174366,30.68200000000021
948,35.0016438988654,30.766561223779345,30.950813190115838,31.156349671867453,30.688000000000216
949,29.050417600454917,30.757004551721778,30.949680713019106,31.153164407606067,30.694000000000216
950,31.52172157592501,30.769604768460848,30.95657607376397,31.171741233363974,30.700000000000216
951,32.00948710995258,30.768646790772063,30.961407516583883,31.174324368540884,30.706000000000216
952,30.635042029106643,30.77489019750838,30.970031222729084,31.19684380079195,30.712000000000216
953,30.653659661427984,30.76852142661803,30.973001350010918,31.183008315473444,30.718000000000217
954,33.26369464660823,30.779209400109792,30.981291660344468,31.202265512939025,30.724000000000217
955,29.724097204255845,30.782289766588637,30.98668615420815,31.18337574977711,30.730000000000217
956,33.17640653834416,30.783430548422665,30.992007422752486,31.209942667126867,30.736000000000217
957,33.60622977422331,30.771218352802375,30.99278406256655,31.189660905987736,30.742000000000218
958,31.58633634783537,30.790043483446542,31.002104144899278,31.20175253558553,30.748000000000214
959,33.29053324769059,30.78505160766601,31.005116119522718,31.19844080598668,30.754000000000214
960,30.93704784278986,30.79219235157532,31.01022050455181,31.207900927635315,30.76000000000022
961,30.49944359101417,30.80614577454047,31.00978923611956,31.188868562500772,30.76600000000022
962,32.82563079436059,30.811131809101067,31.02094730065237,31.21169391046625,30.77200000000022
963,30.82229312467932,30.8086864298112,31.02171469756367,31.22462961506848,30.77800000000022
964,33.630787581796454,30.812416462564695,31.035338871910398,31.223530517982443,30.78400000000022
965,31.78348848032153,30.799759116552586,31.03017045037007,31.227477397943566,30.79000000000022
966,30.827557184172395,30.807559218560403,31.040334911841907,31.229998562723278,30.79600000000022
967,33.88358815925191,30.807901245488313,31.040925777386448,31.222999912531087,30.80200000000022
968,31.84918149339032,30.814048856786677,31.048540897638112,31.238259247634698,30.80800000000022
969,29.7845256165904,30.81298516890115,31.049743261512837,31.235626868700255,30.81400000000022
970,30.38946189089002,30.802269353181643,31.060572329759403,31.240037054553582,30.82000000000022
971,30.903817484737196,30.805445394271043,31.059044651334446,31.248835645209805,30.82600000000022
972,28.165784253756406,30.807274698998153,31.067666040964085,31.268626232748026,30.83200000000022
973,32.65646124928392,30.8201788247219,31.07044852424991,31.24752942171671,30.83800000000022
974,29.397958720190665,30.805363447431187,31.07987133957497,31.262739372564297,30.84400000000022
975,28.77797736257304,30.82464276436737,31.08091773836381,31.265310421823997,30.85000000000022
976,30.66688674968842,30.835754445087787,31.08998936585754,31.281507364263724,30.856000000000225
977,30.972743097232712,30.83446827230376,31.08926600313997,31.282185288651615,30.862000000000226
978,30.408394925539056,30.850177656303806,31.101615880436036,31.283214853845497,30.868000000000222
979,29.49209216296265,30.856849648304884,31.10691384821879,31.284253067042062,30.874000000000223
980,34.013609724098295,30.8479929254322,31.11552934460582,31.31001178483748,30.880000000000223
981,31.41813508973532,30.86075570244927,31.117920798198277,31.307607840780854,30.886000000000223
982,30.872195261282567,30.863730939709928,31.127440916018738,31.333672665632935,30.892000000000223
983,31.672821856601203,30.88880231428515,31.13251941981475,31.345535279539178,30.898000000000224
984,29.764099199157013,30.895855112780165,31.144301300517114,31.378282326933377,30.904000000000224
985,31.844162795012373,30.883943232472095,31.14604547385096,31.372107633330163,30.910000000000224
986,32.347752031274624,30.9036110684768,31.158959430833413,31.372214752902238,30.916000000000224
987,32.35329705342657,30.91206457643254,31.16626664438781,31.396305146915527,30.922000000000224
988,31.522045778723964,30.922154210203534,31.178655770014856,31.395503487410842,30.928000000000225
989,31.53695953748773,30.920577051995433,31.18080133319461,31.39428896677599,30.934000000000225
990,31.51891277154078,30.92723330674316,31.195631437137223,31.406028327476225,30.940000000000225
991,31.916852341465816,30.91765819529402,31.19993881623657,31.40664717731583,30.946000000000225
992,32.14680692522297,30.935251940816926,31.214501174476865,31.447761972020782,30.952000000000226
993,33.25080807310897,30.935396834004507,31.21164145216619,31.42389111289487,30.958000000000222
994,32.462003110698426,30.932834019520435,31.21864915197309,31.44095146648514,30.964000000000222
995,31.22453343493043,30.957858790613646,31.22225605262431,31.449997657438303,30.970000000000223
996,31.020883800229605,30.943432348482602,31.23457957269973,31.47978398707865,30.976000000000223
997,30.57358072517653,30.92799173799676,31.232119619632684,31.45685529288731,30.982000000000227
998,31.76427876230237,30.947483179896782,31.24629581320641,31.483588277126152,30.988000000000227
999,30.361798171098837,30.966422046345357,31.243629559064807,31.489698052062117,30.994000000000227
1000,34.95192285432761,30.96626030110642,31.2595446865801,31.51500564966037,31.000000000000227
